Energy,Total,Ps,Direct,Ann,Excitation ,Process,Threshold
9.50E+00,3.2003,1.9757,0,3.23E-06,0,,
9.60E+00,3.2841,2.0372,0,3.21E-06,0,,
9.70E+00,3.3603,2.0988,0,3.20E-06,0,,
9.80E+00,3.4298,2.1604,0,3.18E-06,0,,
9.90E+00,3.4993,2.2219,0,3.16E-06,0,,
10,3.5687,2.2835,0,3.15E-06,0,,
11,3.9491,2.5829,0,3.00E-06,0.1569,,
12,4.2689,2.8824,0,2.87E-06,0.3541,,
13,4.5036,2.9873,0.0103,2.76E-06,0.5383,,
14,4.6794,3.0503,0.035,2.66E-06,0.7243,,
15,4.7697,3.0223,0.0494,2.57E-06,0.841,,
16,4.8505,3.0223,0.0673,2.49E-06,0.9691,,
17,4.8627,2.9383,0.0895,2.41E-06,1.0232,,
18,4.8749,2.8544,0.1166,2.35E-06,1.0773,,
19,4.8397,2.741,0.1494,2.28E-06,1.1128,,
20,4.7989,2.6277,0.1883,2.23E-06,1.1483,,
21,4.7426,2.5119,0.2335,2.17E-06,1.146,,
22,4.6684,2.396,0.2849,2.12E-06,1.1437,,
23,4.5942,2.2801,0.3416,2.08E-06,1.1414,,
24,4.5108,2.1643,0.4024,2.03E-06,1.1391,,
25,4.4237,2.0484,0.4656,1.99E-06,1.1368,,
26,4.3366,1.9438,0.5292,1.95E-06,1.1282,,
27,4.2525,1.8391,0.591,1.92E-06,1.1197,,
28,4.1707,1.7345,0.6492,1.88E-06,1.1111,,
29,4.0889,1.6298,0.7024,1.85E-06,1.1026,,
30,4.0077,1.5251,0.7497,1.82E-06,1.094,,
31,3.9436,1.4524,0.7906,1.79E-06,1.0827,,
32,3.8795,1.3796,0.8254,1.76E-06,1.0713,,
33,3.8154,1.3069,0.8543,1.73E-06,1.06,,
34,3.7517,1.2341,0.878,1.71E-06,1.0486,,
35,3.7098,1.1613,0.8973,1.68E-06,1.0373,,
36,3.6679,1.0886,0.9205,1.66E-06,1.0259,,
37,3.6259,1.0158,0.9328,1.64E-06,1.0146,,
38,3.584,0.9431,0.9426,1.62E-06,1.0032,,
39,3.5533,0.8703,0.9505,1.59E-06,0.9919,,
40,3.5357,0.7975,0.9561,1.57E-06,0.9805,,
41,3.4874,0.762,0.9618,1.56E-06,0.9655,,
42,3.4249,0.7265,0.9644,1.54E-06,0.9505,,
43,3.3666,0.6909,0.9669,1.52E-06,0.9354,,
44,3.3095,0.6554,0.9687,1.50E-06,0.9204,,
45,3.2551,0.6198,0.9687,1.48E-06,0.9054,,
46,3.2026,0.5843,0.9687,1.47E-06,0.8904,,
47,3.152,0.5488,0.9678,1.45E-06,0.8753,,
48,3.1034,0.5132,0.9658,1.44E-06,0.8603,,
49,3.0562,0.4777,0.9638,1.42E-06,0.8453,,
50,3.0111,0.4421,0.9612,1.41E-06,0.8302,,
51,2.9671,0.4236,0.9576,1.39E-06,0.819,,
52,2.9249,0.405,0.954,1.38E-06,0.8078,,
53,2.8839,0.3864,0.9502,1.37E-06,0.7965,,
54,2.8443,0.3678,0.9453,1.36E-06,0.7853,,
55,2.8061,0.3492,0.9405,1.34E-06,0.7741,,
56,2.7686,0.3307,0.9356,1.33E-06,0.7629,,
57,2.7329,0.3121,0.93,1.32E-06,0.7516,,
58,2.6973,0.2935,0.9241,1.31E-06,0.7404,,
59,2.6641,0.2749,0.9182,1.30E-06,0.7292,,
60,2.6309,0.2563,0.9123,1.29E-06,0.7179,,
61,2.599,0.2453,0.9056,1.27E-06,0.7084,,
62,2.5681,0.2342,0.899,1.26E-06,0.6988,,
63,2.5373,0.2231,0.8924,1.25E-06,0.6893,,
64,2.5085,0.212,0.8856,1.24E-06,0.6797,,
65,2.4796,0.2009,0.8784,1.24E-06,0.6702,,
66,2.4518,0.1898,0.8711,1.23E-06,0.6607,,
67,2.4249,0.1788,0.8639,1.22E-06,0.6511,,
68,2.398,0.1677,0.8567,1.21E-06,0.6416,,
69,2.3726,0.1566,0.8491,1.20E-06,0.632,,
70,2.3475,0.1455,0.8414,1.19E-06,0.6225,,
71,2.3225,0.1419,0.8338,1.18E-06,0.6155,,
72,2.2991,0.1383,0.8262,1.17E-06,0.6085,,
73,2.2757,0.1347,0.8185,1.17E-06,0.6015,,
74,2.2524,0.1311,0.8106,1.16E-06,0.5945,,
75,2.2307,0.1275,0.8028,1.15E-06,0.5875,,
76,2.2089,0.1239,0.795,1.14E-06,0.5805,,
77,2.1872,0.1203,0.7871,1.13E-06,0.5735,,
78,2.1668,0.1167,0.7793,1.13E-06,0.5665,,
79,2.1466,0.1131,0.7714,1.12E-06,0.5595,,
80,2.1263,0.1095,0.7635,1.11E-06,0.5525,,
81,2.1071,0.1059,0.7556,1.11E-06,0.5455,,
82,2.0882,0.1023,0.7477,1.10E-06,0.5385,,
83,2.0693,0.0987,0.7398,1.09E-06,0.5316,,
84,2.051,0.0951,0.732,1.09E-06,0.5246,,
85,2.0334,0.0915,0.7241,1.08E-06,0.5176,,
86,2.0158,0.0879,0.7163,1.07E-06,0.5106,,
87,1.9982,0.0843,0.7085,1.07E-06,0.5036,,
88,1.9818,0.0807,0.7008,1.06E-06,0.4966,,
89,1.9654,0.0771,0.6931,1.06E-06,0.4896,,
90,1.949,0.0735,0.6855,1.05E-06,0.4826,,
91,1.9331,0.0699,0.6778,1.04E-06,0.4756,,
92,1.9178,0.0663,0.6702,1.04E-06,0.4686,,
93,1.9025,0.0627,0.6625,1.03E-06,0.4616,,
94,1.8872,0.0591,0.6467,1.03E-06,0.4546,,
95,1.8726,0.0555,0.6332,1.02E-06,0.4476,,
96,1.8583,0.0519,0.6279,1.02E-06,0.4407,,
97,1.8441,0.0483,0.6227,1.01E-06,0.4337,,
98,1.8298,0.0447,0.6174,1.01E-06,0.4267,,
99,1.8163,0.0411,0.6122,1.00E-06,0.4197,,
100,1.803,0.0375,0.6073,9.96E-07,0.4127,,
101,1.7898,0.0371,0.6024,9.91E-07,0.4101,,
102,1.7765,0.0367,0.5976,9.86E-07,0.4075,,
103,1.7638,0.0364,0.5928,9.81E-07,0.405,,
104,1.7515,0.036,0.588,9.76E-07,0.4024,,
105,1.7391,0.0356,0.5836,9.72E-07,0.3998,,
106,1.7267,0.0352,0.5791,9.67E-07,0.3973,,
107,1.7147,0.0349,0.5747,9.63E-07,0.3947,,
108,1.7032,0.0345,0.5702,9.58E-07,0.3921,,
109,1.6917,0.0341,0.5659,9.54E-07,0.3896,,
110,1.6801,0.0337,0.5618,9.49E-07,0.387,,
111,1.6687,0.0334,0.5577,9.45E-07,0.3844,,
112,1.6579,0.033,0.5536,9.41E-07,0.3818,,
113,1.6472,0.0326,0.5495,9.37E-07,0.3793,,
114,1.6364,0.0322,0.5456,9.33E-07,0.3767,,
115,1.6256,0.0319,0.5418,9.29E-07,0.3741,,
116,1.6153,0.0315,0.538,9.24E-07,0.3716,,
117,1.6053,0.0311,0.5342,9.21E-07,0.369,,
118,1.5952,0.0307,0.5304,9.17E-07,0.3664,,
119,1.5852,0.0304,0.5267,9.13E-07,0.3639,,
120,1.5752,0.03,0.5232,9.09E-07,0.3613,,
121,1.5657,0.0296,0.5197,9.05E-07,0.3587,,
122,1.5563,0.0292,0.5162,9.01E-07,0.3562,,
123,1.547,0.0289,0.5127,8.98E-07,0.3536,,
124,1.5376,0.0285,0.5092,8.94E-07,0.351,,
125,1.5283,0.0281,0.506,8.91E-07,0.3484,,
126,1.5195,0.0277,0.5028,8.87E-07,0.3459,,
127,1.5108,0.0274,0.4996,8.84E-07,0.3433,,
128,1.502,0.027,0.4963,8.80E-07,0.3407,,
129,1.4933,0.0266,0.4931,8.77E-07,0.3382,,
130,1.4846,0.0262,0.49,8.73E-07,0.3356,,
131,1.4763,0.0259,0.487,8.70E-07,0.333,,
132,1.4682,0.0255,0.484,8.67E-07,0.3305,,
133,1.4601,0.0251,0.4811,8.63E-07,0.3279,,
134,1.4519,0.0247,0.4781,8.60E-07,0.3253,,
135,1.4438,0.0244,0.4751,8.57E-07,0.3227,,
136,1.4358,0.024,0.4722,8.54E-07,0.3202,,
137,1.4283,0.0236,0.4695,8.51E-07,0.3176,,
138,1.4207,0.0232,0.4668,8.48E-07,0.315,,
139,1.4132,0.0229,0.464,8.45E-07,0.3125,,
140,1.4056,0.0225,0.4613,8.42E-07,0.3099,,
141,1.398,0.0221,0.4586,8.39E-07,0.3073,,
142,1.3908,0.0217,0.4558,8.36E-07,0.3048,,
143,1.3837,0.0214,0.4533,8.33E-07,0.3022,,
144,1.3767,0.021,0.4508,8.30E-07,0.2996,,
145,1.3696,0.0206,0.4483,8.27E-07,0.2971,,
146,1.3626,0.0202,0.4457,8.24E-07,0.2945,,
147,1.3555,0.0199,0.4432,8.21E-07,0.2919,,
148,1.3489,0.0195,0.4407,8.18E-07,0.2893,,
149,1.3423,0.0191,0.4383,8.16E-07,0.2868,,
150,1.3357,0.0187,0.436,8.13E-07,0.2842,,
151,1.3292,0.0184,0.4336,8.10E-07,0.2816,,
152,1.3226,0.018,0.4313,8.08E-07,0.2791,,
153,1.316,0.0176,0.429,8.05E-07,0.2765,,
154,1.3098,0.0172,0.4267,8.02E-07,0.2739,,
155,1.3036,0.0169,0.4243,8.00E-07,0.2714,,
156,1.2975,0.0165,0.4221,7.97E-07,0.2688,,
157,1.2914,0.0161,0.42,7.95E-07,0.2662,,
158,1.2853,0.0157,0.4179,7.92E-07,0.2636,,
159,1.2792,0.0154,0.4157,7.90E-07,0.2611,,
160,1.2732,0.015,0.4136,7.87E-07,0.2585,,
161,1.2675,0.0146,0.4114,7.85E-07,0.2559,,
162,1.2618,0.0142,0.4093,7.82E-07,0.2534,,
