Energy,Total,Ps,Direct,Ann,Excitation ,Process,Threshold
310,0.4999,0,0.3146,2.83E-07,0.1245,,
311,0.4988,0,0.3139,2.82E-07,0.1242,,
312,0.4976,0,0.3132,2.82E-07,0.1239,,
313,0.4964,0,0.3126,2.81E-07,0.1236,,
314,0.4953,0,0.3119,2.81E-07,0.1232,,
315,0.4942,0,0.3112,2.81E-07,0.1229,,
316,0.4931,0,0.3105,2.80E-07,0.1226,,
317,0.492,0,0.3099,2.80E-07,0.1223,,
318,0.4909,0,0.3092,2.79E-07,0.1219,,
319,0.4898,0,0.3085,2.79E-07,0.1216,,
320,0.4886,0,0.3079,2.78E-07,0.1213,,
321,0.4875,0,0.3072,2.78E-07,0.121,,
322,0.4864,0,0.3065,2.77E-07,0.1206,,
323,0.4853,0,0.3059,2.77E-07,0.1203,,
324,0.4842,0,0.3052,2.77E-07,0.12,,
325,0.4831,0,0.3046,2.76E-07,0.1197,,
326,0.482,0,0.3039,2.76E-07,0.1193,,
327,0.481,0,0.3033,2.75E-07,0.119,,
328,0.4799,0,0.3026,2.75E-07,0.1187,,
329,0.4789,0,0.302,2.74E-07,0.1184,,
330,0.4779,0,0.3013,2.74E-07,0.118,,
331,0.4768,0,0.3007,2.74E-07,0.1177,,
332,0.4758,0,0.3,2.73E-07,0.1174,,
333,0.4747,0,0.2994,2.73E-07,0.1171,,
334,0.4737,0,0.2987,2.72E-07,0.1167,,
335,0.4727,0,0.2981,2.72E-07,0.1164,,
336,0.4716,0,0.2975,2.72E-07,0.1161,,
337,0.4706,0,0.2968,2.71E-07,0.1158,,
338,0.4695,0,0.2962,2.71E-07,0.1154,,
339,0.4685,0,0.2956,2.70E-07,0.1151,,
340,0.4675,0,0.295,2.70E-07,0.1148,,
341,0.4666,0,0.2943,2.70E-07,0.1145,,
342,0.4656,0,0.2937,2.69E-07,0.1141,,
343,0.4646,0,0.2931,2.69E-07,0.1138,,
344,0.4636,0,0.2925,2.68E-07,0.1135,,
345,0.4627,0,0.2918,2.68E-07,0.1132,,
346,0.4617,0,0.2912,2.68E-07,0.1128,,
347,0.4607,0,0.2906,2.67E-07,0.1125,,
348,0.4597,0,0.29,2.67E-07,0.1122,,
349,0.4588,0,0.2894,2.66E-07,0.1119,,
350,0.4578,0,0.2888,2.66E-07,0.1115,,
351,0.4568,0,0.2882,2.66E-07,0.1113,,
352,0.4558,0,0.2876,2.65E-07,0.111,,
353,0.4549,0,0.287,2.65E-07,0.1108,,
354,0.454,0,0.2863,2.65E-07,0.1105,,
355,0.4531,0,0.2857,2.64E-07,0.1102,,
356,0.4521,0,0.2852,2.64E-07,0.11,,
357,0.4512,0,0.2846,2.63E-07,0.1097,,
358,0.4503,0,0.284,2.63E-07,0.1094,,
359,0.4494,0,0.2834,2.63E-07,0.1092,,
360,0.4485,0,0.2828,2.62E-07,0.1089,,
361,0.4476,0,0.2822,2.62E-07,0.1087,,
362,0.4467,0,0.2816,2.62E-07,0.1084,,
363,0.4457,0,0.281,2.61E-07,0.1081,,
364,0.4448,0,0.2804,2.61E-07,0.1079,,
365,0.4439,0,0.2798,2.61E-07,0.1076,,
366,0.443,0,0.2793,2.60E-07,0.1074,,
367,0.4421,0,0.2787,2.60E-07,0.1071,,
368,0.4412,0,0.2781,2.60E-07,0.1068,,
369,0.4404,0,0.2775,2.59E-07,0.1066,,
370,0.4395,0,0.2769,2.59E-07,0.1063,,
371,0.4387,0,0.2764,2.58E-07,0.1061,,
372,0.4378,0,0.2758,2.58E-07,0.1058,,
373,0.437,0,0.2752,2.58E-07,0.1055,,
374,0.4361,0,0.2747,2.57E-07,0.1053,,
375,0.4352,0,0.2741,2.57E-07,0.105,,
376,0.4344,0,0.2735,2.57E-07,0.1047,,
377,0.4335,0,0.273,2.56E-07,0.1045,,
378,0.4327,0,0.2724,2.56E-07,0.1042,,
379,0.4318,0,0.2718,2.56E-07,0.104,,
380,0.431,0,0.2713,2.55E-07,0.1037,,
381,0.4301,0,0.2707,2.55E-07,0.1034,,
382,0.4293,0,0.2702,2.55E-07,0.1032,,
383,0.4285,0,0.2696,2.54E-07,0.1029,,
384,0.4277,0,0.2691,2.54E-07,0.1027,,
385,0.4269,0,0.2685,2.54E-07,0.1024,,
386,0.4261,0,0.268,2.53E-07,0.1021,,
387,0.4253,0,0.2674,2.53E-07,0.1019,,
388,0.4244,0,0.2669,2.53E-07,0.1016,,
389,0.4236,0,0.2663,2.52E-07,0.1013,,
390,0.4228,0,0.2658,2.52E-07,0.1011,,
391,0.422,0,0.2653,2.52E-07,0.1008,,
392,0.4212,0,0.2647,2.51E-07,0.1006,,
393,0.4204,0,0.2642,2.51E-07,0.1003,,
394,0.4196,0,0.2636,2.51E-07,0.1,,
395,0.4188,0,0.2631,2.51E-07,0.0998,,
396,0.418,0,0.2626,2.50E-07,0.0995,,
397,0.4172,0,0.262,2.50E-07,0.0993,,
398,0.4165,0,0.2615,2.50E-07,0.099,,
399,0.4157,0,0.261,2.49E-07,0.0987,,
400,0.415,0,0.2605,2.49E-07,0.0985,,
401,0.4142,0,0.2599,2.49E-07,0.0983,,
402,0.4135,0,0.2594,2.48E-07,0.098,,
403,0.4127,0,0.2589,2.48E-07,0.0978,,
404,0.412,0,0.2584,2.48E-07,0.0976,,
405,0.4112,0,0.2579,2.47E-07,0.0974,,
406,0.4105,0,0.2573,2.47E-07,0.0972,,
407,0.4097,0,0.2568,2.47E-07,0.097,,
408,0.4089,0,0.2563,2.46E-07,0.0967,,
409,0.4082,0,0.2558,2.46E-07,0.0965,,
410,0.4074,0,0.2553,2.46E-07,0.0963,,
411,0.4067,0,0.2548,2.46E-07,0.0961,,
412,0.4059,0,0.2543,2.45E-07,0.0959,,
413,0.4052,0,0.2538,2.45E-07,0.0957,,
414,0.4045,0,0.2533,2.45E-07,0.0955,,
415,0.4038,0,0.2528,2.44E-07,0.0952,,
416,0.4031,0,0.2523,2.44E-07,0.095,,
417,0.4024,0,0.2518,2.44E-07,0.0948,,
418,0.4017,0,0.2513,2.44E-07,0.0946,,
419,0.401,0,0.2508,2.43E-07,0.0944,,
420,0.4003,0,0.2503,2.43E-07,0.0942,,
421,0.3995,0,0.2498,2.43E-07,0.094,,
422,0.3988,0,0.2493,2.42E-07,0.0937,,
423,0.3981,0,0.2488,2.42E-07,0.0935,,
424,0.3974,0,0.2483,2.42E-07,0.0933,,
425,0.3967,0,0.2478,2.41E-07,0.0931,,
426,0.396,0,0.2473,2.41E-07,0.0929,,
427,0.3953,0,0.2468,2.41E-07,0.0927,,
428,0.3946,0,0.2464,2.41E-07,0.0924,,
429,0.3939,0,0.2459,2.40E-07,0.0922,,
430,0.3932,0,0.2454,2.40E-07,0.092,,
431,0.3926,0,0.2449,2.40E-07,0.0918,,
432,0.3919,0,0.2444,2.40E-07,0.0916,,
433,0.3912,0,0.244,2.39E-07,0.0914,,
434,0.3906,0,0.2435,2.39E-07,0.0912,,
435,0.3899,0,0.243,2.39E-07,0.0909,,
436,0.3893,0,0.2425,2.38E-07,0.0907,,
437,0.3886,0,0.2421,2.38E-07,0.0905,,
438,0.3879,0,0.2416,2.38E-07,0.0903,,
439,0.3873,0,0.2411,2.38E-07,0.0901,,
440,0.3866,0,0.2407,2.37E-07,0.0899,,
441,0.386,0,0.2402,2.37E-07,0.0896,,
442,0.3853,0,0.2397,2.37E-07,0.0894,,
443,0.3846,0,0.2393,2.37E-07,0.0892,,
444,0.384,0,0.2388,2.36E-07,0.089,,
445,0.3833,0,0.2384,2.36E-07,0.0888,,
446,0.3827,0,0.2379,2.36E-07,0.0886,,
447,0.382,0,0.2374,2.35E-07,0.0884,,
448,0.3814,0,0.237,2.35E-07,0.0881,,
449,0.3808,0,0.2365,2.35E-07,0.0879,,
450,0.3801,0,0.2361,2.35E-07,0.0877,,
451,0.3795,0,0.2356,2.34E-07,0.0875,,
452,0.3789,0,0.2352,2.34E-07,0.0873,,
453,0.3783,0,0.2347,2.34E-07,0.0872,,
454,0.3777,0,0.2343,2.34E-07,0.087,,
455,0.3771,0,0.2338,2.33E-07,0.0868,,
456,0.3764,0,0.2334,2.33E-07,0.0866,,
457,0.3758,0,0.2329,2.33E-07,0.0864,,
458,0.3752,0,0.2325,2.33E-07,0.0863,,
459,0.3746,0,0.2321,2.32E-07,0.0861,,
460,0.374,0,0.2316,2.32E-07,0.0859,,
461,0.3733,0,0.2312,2.32E-07,0.0857,,
462,0.3727,0,0.2307,2.32E-07,0.0855,,
463,0.3721,0,0.2303,2.31E-07,0.0854,,
464,0.3715,0,0.2299,2.31E-07,0.0852,,
465,0.3709,0,0.2294,2.31E-07,0.085,,
466,0.3703,0,0.229,2.31E-07,0.0848,,
467,0.3697,0,0.2286,2.30E-07,0.0846,,
468,0.3691,0,0.2282,2.30E-07,0.0845,,
469,0.3686,0,0.2277,2.30E-07,0.0843,,
470,0.368,0,0.2273,2.30E-07,0.0841,,
471,0.3674,0,0.2269,2.29E-07,0.0839,,
472,0.3668,0,0.2265,2.29E-07,0.0837,,
473,0.3663,0,0.226,2.29E-07,0.0835,,
474,0.3657,0,0.2256,2.29E-07,0.0834,,
475,0.3651,0,0.2252,2.28E-07,0.0832,,
476,0.3645,0,0.2248,2.28E-07,0.083,,
477,0.3639,0,0.2244,2.28E-07,0.0828,,
478,0.3634,0,0.2239,2.28E-07,0.0826,,
479,0.3628,0,0.2235,2.27E-07,0.0825,,
480,0.3622,0,0.2231,2.27E-07,0.0823,,
481,0.3616,0,0.2227,2.27E-07,0.0821,,
482,0.361,0,0.2223,2.27E-07,0.0819,,
483,0.3605,0,0.2219,2.27E-07,0.0817,,
484,0.3599,0,0.2215,2.26E-07,0.0816,,
485,0.3594,0,0.2211,2.26E-07,0.0814,,
486,0.3588,0,0.2207,2.26E-07,0.0812,,
487,0.3583,0,0.2203,2.26E-07,0.081,,
488,0.3577,0,0.2198,2.25E-07,0.0808,,
489,0.3572,0,0.2194,2.25E-07,0.0807,,
490,0.3567,0,0.219,2.25E-07,0.0805,,
491,0.3561,0,0.2186,2.25E-07,0.0803,,
492,0.3556,0,0.2182,2.24E-07,0.0801,,
493,0.355,0,0.2178,2.24E-07,0.0799,,
494,0.3545,0,0.2175,2.24E-07,0.0797,,
495,0.3539,0,0.2171,2.24E-07,0.0796,,
496,0.3534,0,0.2167,2.24E-07,0.0794,,
497,0.3529,0,0.2163,2.23E-07,0.0792,,
498,0.3523,0,0.2159,2.23E-07,0.079,,
499,0.3518,0,0.2155,2.23E-07,0.0788,,
500,0.3512,0,0.2151,2.23E-07,0.0787,,
501,0.3507,0,0.2147,2.22E-07,0.0785,,
502,0.3501,0,0.2143,2.22E-07,0.0784,,
503,0.3496,0,0.2139,2.22E-07,0.0782,,
504,0.3491,0,0.2136,2.22E-07,0.078,,
505,0.3486,0,0.2132,2.22E-07,0.0779,,
506,0.3481,0,0.2128,2.21E-07,0.0777,,
507,0.3476,0,0.2124,2.21E-07,0.0776,,
508,0.3471,0,0.212,2.21E-07,0.0774,,
509,0.3466,0,0.2116,2.21E-07,0.0773,,
510,0.3461,0,0.2113,2.20E-07,0.0771,,
511,0.3456,0,0.2109,2.20E-07,0.077,,
512,0.345,0,0.2105,2.20E-07,0.0768,,
513,0.3445,0,0.2101,2.20E-07,0.0767,,
514,0.344,0,0.2098,2.20E-07,0.0765,,
515,0.3435,0,0.2094,2.19E-07,0.0763,,
516,0.343,0,0.209,2.19E-07,0.0762,,
517,0.3425,0,0.2087,2.19E-07,0.076,,
518,0.342,0,0.2083,2.19E-07,0.0759,,
519,0.3415,0,0.2079,2.19E-07,0.0757,,
520,0.341,0,0.2076,2.18E-07,0.0756,,
521,0.3405,0,0.2072,2.18E-07,0.0754,,
522,0.34,0,0.2068,2.18E-07,0.0753,,
523,0.3395,0,0.2065,2.18E-07,0.0751,,
524,0.339,0,0.2061,2.17E-07,0.0749,,
525,0.3385,0,0.2057,2.17E-07,0.0748,,
526,0.338,0,0.2054,2.17E-07,0.0746,,
527,0.3376,0,0.205,2.17E-07,0.0745,,
528,0.3371,0,0.2047,2.17E-07,0.0743,,
529,0.3366,0,0.2043,2.16E-07,0.0742,,
530,0.3361,0,0.204,2.16E-07,0.074,,
531,0.3357,0,0.2036,2.16E-07,0.0739,,
532,0.3352,0,0.2033,2.16E-07,0.0737,,
533,0.3347,0,0.2029,2.16E-07,0.0736,,
534,0.3342,0,0.2025,2.15E-07,0.0734,,
535,0.3338,0,0.2022,2.15E-07,0.0732,,
536,0.3333,0,0.2018,2.15E-07,0.0731,,
537,0.3328,0,0.2015,2.15E-07,0.0729,,
538,0.3323,0,0.2012,2.15E-07,0.0728,,
539,0.3319,0,0.2008,2.14E-07,0.0726,,
540,0.3314,0,0.2005,2.14E-07,0.0725,,
541,0.3309,0,0.2001,2.14E-07,0.0723,,
542,0.3304,0,0.1998,2.14E-07,0.0722,,
543,0.33,0,0.1994,2.14E-07,0.072,,
544,0.3295,0,0.1991,2.13E-07,0.0719,,
545,0.3291,0,0.1988,2.13E-07,0.0717,,
546,0.3286,0,0.1984,2.13E-07,0.0715,,
547,0.3282,0,0.1981,2.13E-07,0.0714,,
548,0.3277,0,0.1977,2.13E-07,0.0712,,
549,0.3273,0,0.1974,2.12E-07,0.0711,,
550,0.3268,0,0.1971,2.12E-07,0.0709,,
551,0.3264,0,0.1967,2.12E-07,0.0708,,
552,0.3259,0,0.1964,2.12E-07,0.0707,,
553,0.3255,0,0.1961,2.12E-07,0.0705,,
554,0.325,0,0.1958,2.12E-07,0.0704,,
555,0.3246,0,0.1954,2.11E-07,0.0703,,
556,0.3242,0,0.1951,2.11E-07,0.0701,,
557,0.3237,0,0.1948,2.11E-07,0.07,,
558,0.3233,0,0.1944,2.11E-07,0.0699,,
559,0.3228,0,0.1941,2.11E-07,0.0697,,
560,0.3224,0,0.1938,2.10E-07,0.0696,,
561,0.3219,0,0.1935,2.10E-07,0.0695,,
562,0.3215,0,0.1931,2.10E-07,0.0693,,
563,0.321,0,0.1928,2.10E-07,0.0692,,
564,0.3206,0,0.1925,2.10E-07,0.0691,,
565,0.3202,0,0.1922,2.09E-07,0.0689,,
566,0.3197,0,0.1919,2.09E-07,0.0688,,
567,0.3193,0,0.1916,2.09E-07,0.0687,,
568,0.3189,0,0.1912,2.09E-07,0.0685,,
569,0.3185,0,0.1909,2.09E-07,0.0684,,
570,0.3181,0,0.1906,2.09E-07,0.0683,,
571,0.3177,0,0.1903,2.08E-07,0.0681,,
572,0.3172,0,0.19,2.08E-07,0.068,,
573,0.3168,0,0.1897,2.08E-07,0.0679,,
574,0.3164,0,0.1894,2.08E-07,0.0677,,
575,0.316,0,0.189,2.08E-07,0.0676,,
576,0.3156,0,0.1887,2.07E-07,0.0675,,
577,0.3151,0,0.1884,2.07E-07,0.0673,,
578,0.3147,0,0.1881,2.07E-07,0.0672,,
579,0.3143,0,0.1878,2.07E-07,0.0671,,
580,0.3139,0,0.1875,2.07E-07,0.0669,,
581,0.3135,0,0.1872,2.07E-07,0.0668,,
582,0.3131,0,0.1869,2.06E-07,0.0667,,
583,0.3126,0,0.1866,2.06E-07,0.0665,,
584,0.3122,0,0.1863,2.06E-07,0.0664,,
585,0.3118,0,0.186,2.06E-07,0.0663,,
586,0.3114,0,0.1857,2.06E-07,0.0661,,
587,0.311,0,0.1854,2.05E-07,0.066,,
588,0.3106,0,0.1851,2.05E-07,0.0659,,
589,0.3102,0,0.1848,2.05E-07,0.0658,,
590,0.3098,0,0.1845,2.05E-07,0.0656,,
591,0.3094,0,0.1842,2.05E-07,0.0655,,
592,0.309,0,0.1839,2.05E-07,0.0654,,
593,0.3086,0,0.1836,2.04E-07,0.0652,,
594,0.3082,0,0.1833,2.04E-07,0.0651,,
595,0.3079,0,0.1831,2.04E-07,0.065,,
596,0.3075,0,0.1828,2.04E-07,0.0648,,
597,0.3071,0,0.1825,2.04E-07,0.0647,,
598,0.3067,0,0.1822,2.04E-07,0.0646,,
599,0.3063,0,0.1819,2.03E-07,0.0644,,
600,0.3059,0,0.1816,2.03E-07,0.0643,,
601,0.3055,0,0.1813,2.03E-07,0.0642,,
602,0.3051,0,0.181,2.03E-07,0.0641,,
603,0.3047,0,0.1808,2.03E-07,0.0639,,
604,0.3043,0,0.1805,2.03E-07,0.0638,,
605,0.3039,0,0.1802,2.02E-07,0.0637,,
606,0.3035,0,0.1799,2.02E-07,0.0636,,
607,0.3032,0,0.1796,2.02E-07,0.0635,,
608,0.3028,0,0.1793,2.02E-07,0.0634,,
609,0.3024,0,0.1791,2.02E-07,0.0633,,
610,0.302,0,0.1788,2.02E-07,0.0631,,
611,0.3016,0,0.1785,2.01E-07,0.063,,
612,0.3013,0,0.1782,2.01E-07,0.0629,,
613,0.3009,0,0.178,2.01E-07,0.0628,,
614,0.3005,0,0.1777,2.01E-07,0.0627,,
615,0.3002,0,0.1774,2.01E-07,0.0626,,
616,0.2998,0,0.1771,2.01E-07,0.0624,,
617,0.2994,0,0.1769,2.00E-07,0.0623,,
618,0.2991,0,0.1766,2.00E-07,0.0622,,
619,0.2987,0,0.1763,2.00E-07,0.0621,,
620,0.2983,0,0.1761,2.00E-07,0.062,,
621,0.298,0,0.1758,2.00E-07,0.0619,,
622,0.2976,0,0.1755,2.00E-07,0.0618,,
623,0.2972,0,0.1753,1.99E-07,0.0616,,
624,0.2969,0,0.175,1.99E-07,0.0615,,
625,0.2965,0,0.1747,1.99E-07,0.0614,,
626,0.2961,0,0.1745,1.99E-07,0.0613,,
627,0.2958,0,0.1742,1.99E-07,0.0612,,
628,0.2954,0,0.1739,1.99E-07,0.0611,,
629,0.295,0,0.1737,1.99E-07,0.0609,,
630,0.2947,0,0.1734,1.98E-07,0.0608,,
631,0.2943,0,0.1731,1.98E-07,0.0607,,
632,0.2939,0,0.1729,1.98E-07,0.0606,,
633,0.2936,0,0.1726,1.98E-07,0.0605,,
634,0.2932,0,0.1724,1.98E-07,0.0604,,
635,0.2929,0,0.1721,1.98E-07,0.0603,,
636,0.2925,0,0.1719,1.97E-07,0.0601,,
637,0.2922,0,0.1716,1.97E-07,0.06,,
638,0.2918,0,0.1713,1.97E-07,0.0599,,
639,0.2915,0,0.1711,1.97E-07,0.0598,,
640,0.2912,0,0.1708,1.97E-07,0.0597,,
641,0.2908,0,0.1706,1.97E-07,0.0596,,
642,0.2905,0,0.1703,1.96E-07,0.0594,,
643,0.2901,0,0.1701,1.96E-07,0.0593,,
644,0.2898,0,0.1698,1.96E-07,0.0592,,
645,0.2894,0,0.1696,1.96E-07,0.0591,,
646,0.2891,0,0.1693,1.96E-07,0.059,,
647,0.2887,0,0.1691,1.96E-07,0.0589,,
648,0.2884,0,0.1688,1.96E-07,0.0588,,
649,0.2881,0,0.1686,1.95E-07,0.0586,,
650,0.2877,0,0.1683,1.95E-07,0.0585,,
651,0.2874,0,0.1681,1.95E-07,0.0584,,
652,0.287,0,0.1679,1.95E-07,0.0583,,
653,0.2867,0,0.1676,1.95E-07,0.0582,,
654,0.2863,0,0.1674,1.95E-07,0.0581,,
655,0.286,0,0.1671,1.95E-07,0.058,,
656,0.2857,0,0.1669,1.94E-07,0.0579,,
657,0.2853,0,0.1666,1.94E-07,0.0578,,
658,0.285,0,0.1664,1.94E-07,0.0577,,
659,0.2847,0,0.1662,1.94E-07,0.0576,,
660,0.2843,0,0.1659,1.94E-07,0.0575,,
661,0.284,0,0.1657,1.94E-07,0.0574,,
662,0.2837,0,0.1655,1.94E-07,0.0573,,
663,0.2834,0,0.1652,1.93E-07,0.0572,,
664,0.283,0,0.165,1.93E-07,0.0571,,
665,0.2827,0,0.1647,1.93E-07,0.057,,
666,0.2824,0,0.1645,1.93E-07,0.0569,,
667,0.2821,0,0.1643,1.93E-07,0.0568,,
668,0.2818,0,0.164,1.93E-07,0.0567,,
669,0.2814,0,0.1638,1.92E-07,0.0566,,
670,0.2811,0,0.1636,1.92E-07,0.0565,,
671,0.2808,0,0.1634,1.92E-07,0.0564,,
672,0.2805,0,0.1631,1.92E-07,0.0563,,
673,0.2801,0,0.1629,1.92E-07,0.0562,,
674,0.2798,0,0.1627,1.92E-07,0.0561,,
675,0.2795,0,0.1624,1.92E-07,0.056,,
676,0.2792,0,0.1622,1.91E-07,0.0559,,
677,0.2789,0,0.162,1.91E-07,0.0558,,
678,0.2785,0,0.1618,1.91E-07,0.0557,,
679,0.2782,0,0.1615,1.91E-07,0.0556,,
680,0.2779,0,0.1613,1.91E-07,0.0555,,
681,0.2776,0,0.1611,1.91E-07,0.0554,,
682,0.2772,0,0.1609,1.91E-07,0.0553,,
683,0.2769,0,0.1606,1.91E-07,0.0552,,
684,0.2766,0,0.1604,1.90E-07,0.0551,,
685,0.2763,0,0.1602,1.90E-07,0.055,,
686,0.276,0,0.16,1.90E-07,0.0549,,
687,0.2757,0,0.1598,1.90E-07,0.0548,,
688,0.2754,0,0.1595,1.90E-07,0.0547,,
689,0.2751,0,0.1593,1.90E-07,0.0546,,
690,0.2748,0,0.1591,1.90E-07,0.0545,,
691,0.2745,0,0.1589,1.89E-07,0.0544,,
692,0.2742,0,0.1587,1.89E-07,0.0543,,
693,0.2739,0,0.1585,1.89E-07,0.0542,,
694,0.2736,0,0.1583,1.89E-07,0.0541,,
695,0.2733,0,0.158,1.89E-07,0.054,,
696,0.273,0,0.1578,1.89E-07,0.0539,,
697,0.2727,0,0.1576,1.89E-07,0.0538,,
698,0.2724,0,0.1574,1.88E-07,0.0537,,
699,0.2721,0,0.1572,1.88E-07,0.0536,,
700,0.2718,0,0.157,1.88E-07,0.0535,,
701,0.2715,0,0.1568,1.88E-07,0.0534,,
702,0.2712,0,0.1566,1.88E-07,0.0533,,
703,0.2709,0,0.1563,1.88E-07,0.0532,,
704,0.2706,0,0.1561,1.88E-07,0.0531,,
705,0.2703,0,0.1559,1.88E-07,0.0531,,
706,0.27,0,0.1557,1.87E-07,0.053,,
707,0.2697,0,0.1555,1.87E-07,0.0529,,
708,0.2694,0,0.1553,1.87E-07,0.0528,,
709,0.2691,0,0.1551,1.87E-07,0.0527,,
710,0.2688,0,0.1549,1.87E-07,0.0526,,
711,0.2685,0,0.1547,1.87E-07,0.0525,,
712,0.2682,0,0.1545,1.87E-07,0.0524,,
713,0.2679,0,0.1543,1.86E-07,0.0523,,
714,0.2677,0,0.1541,1.86E-07,0.0523,,
715,0.2674,0,0.1539,1.86E-07,0.0522,,
716,0.2671,0,0.1537,1.86E-07,0.0521,,
717,0.2668,0,0.1535,1.86E-07,0.052,,
718,0.2665,0,0.1533,1.86E-07,0.0519,,
719,0.2662,0,0.1531,1.86E-07,0.0518,,
720,0.266,0,0.1529,1.86E-07,0.0517,,
721,0.2657,0,0.1527,1.85E-07,0.0516,,
722,0.2654,0,0.1525,1.85E-07,0.0516,,
723,0.2651,0,0.1523,1.85E-07,0.0515,,
724,0.2648,0,0.1521,1.85E-07,0.0514,,
725,0.2645,0,0.1519,1.85E-07,0.0513,,
726,0.2643,0,0.1517,1.85E-07,0.0512,,
727,0.264,0,0.1515,1.85E-07,0.0511,,
728,0.2637,0,0.1513,1.85E-07,0.051,,
729,0.2634,0,0.1511,1.84E-07,0.0509,,
730,0.2631,0,0.151,1.84E-07,0.0509,,
731,0.2628,0,0.1508,1.84E-07,0.0508,,
732,0.2626,0,0.1506,1.84E-07,0.0507,,
733,0.2623,0,0.1504,1.84E-07,0.0506,,
734,0.262,0,0.1502,1.84E-07,0.0505,,
735,0.2617,0,0.15,1.84E-07,0.0504,,
736,0.2614,0,0.1498,1.84E-07,0.0503,,
737,0.2612,0,0.1496,1.83E-07,0.0502,,
738,0.2609,0,0.1494,1.83E-07,0.0502,,
739,0.2606,0,0.1493,1.83E-07,0.0501,,
740,0.2604,0,0.1491,1.83E-07,0.05,,
741,0.2601,0,0.1489,1.83E-07,0.0499,,
742,0.2598,0,0.1487,1.83E-07,0.0498,,
743,0.2596,0,0.1485,1.83E-07,0.0497,,
744,0.2593,0,0.1483,1.83E-07,0.0496,,
745,0.259,0,0.1481,1.82E-07,0.0495,,
746,0.2588,0,0.148,1.82E-07,0.0495,,
747,0.2585,0,0.1478,1.82E-07,0.0494,,
748,0.2582,0,0.1476,1.82E-07,0.0493,,
749,0.258,0,0.1474,1.82E-07,0.0492,,
750,0.2577,0,0.1472,1.82E-07,0.0491,,
751,0.2574,0,0.1471,1.82E-07,0.049,,
752,0.2572,0,0.1469,1.82E-07,0.0489,,
753,0.2569,0,0.1467,1.81E-07,0.0489,,
754,0.2567,0,0.1465,1.81E-07,0.0488,,
755,0.2564,0,0.1463,1.81E-07,0.0487,,
756,0.2561,0,0.1462,1.81E-07,0.0486,,
757,0.2559,0,0.146,1.81E-07,0.0486,,
758,0.2556,0,0.1458,1.81E-07,0.0485,,
759,0.2553,0,0.1456,1.81E-07,0.0484,,
760,0.2551,0,0.1455,1.81E-07,0.0483,,
761,0.2548,0,0.1453,1.80E-07,0.0482,,
762,0.2545,0,0.1451,1.80E-07,0.0482,,
763,0.2543,0,0.1449,1.80E-07,0.0481,,
764,0.254,0,0.1448,1.80E-07,0.048,,
765,0.2537,0,0.1446,1.80E-07,0.0479,,
766,0.2535,0,0.1444,1.80E-07,0.0479,,
767,0.2532,0,0.1443,1.80E-07,0.0478,,
768,0.253,0,0.1441,1.80E-07,0.0477,,
769,0.2527,0,0.1439,1.80E-07,0.0476,,
770,0.2525,0,0.1437,1.79E-07,0.0476,,
771,0.2522,0,0.1436,1.79E-07,0.0475,,
772,0.252,0,0.1434,1.79E-07,0.0474,,
773,0.2517,0,0.1432,1.79E-07,0.0473,,
774,0.2515,0,0.1431,1.79E-07,0.0472,,
775,0.2512,0,0.1429,1.79E-07,0.0472,,
776,0.251,0,0.1427,1.79E-07,0.0471,,
777,0.2508,0,0.1426,1.79E-07,0.047,,
778,0.2505,0,0.1424,1.78E-07,0.0469,,
779,0.2503,0,0.1422,1.78E-07,0.0469,,
780,0.25,0,0.1421,1.78E-07,0.0468,,
781,0.2498,0,0.1419,1.78E-07,0.0467,,
782,0.2495,0,0.1418,1.78E-07,0.0466,,
783,0.2493,0,0.1416,1.78E-07,0.0465,,
784,0.249,0,0.1414,1.78E-07,0.0465,,
785,0.2488,0,0.1413,1.78E-07,0.0464,,
786,0.2485,0,0.1411,1.78E-07,0.0463,,
787,0.2483,0,0.1409,1.77E-07,0.0462,,
788,0.248,0,0.1408,1.77E-07,0.0462,,
789,0.2478,0,0.1406,1.77E-07,0.0461,,
790,0.2475,0,0.1405,1.77E-07,0.046,,
791,0.2473,0,0.1403,1.77E-07,0.0459,,
792,0.247,0,0.1402,1.77E-07,0.0458,,
793,0.2468,0,0.14,1.77E-07,0.0458,,
794,0.2465,0,0.1398,1.77E-07,0.0457,,
795,0.2463,0,0.1397,1.77E-07,0.0456,,
796,0.2461,0,0.1395,1.76E-07,0.0455,,
797,0.2458,0,0.1394,1.76E-07,0.0455,,
798,0.2456,0,0.1392,1.76E-07,0.0454,,
799,0.2454,0,0.1391,1.76E-07,0.0453,,
800,0.2451,0,0.1389,1.76E-07,0.0452,,
801,0.2449,0,0.1387,1.76E-07,0.0452,,
802,0.2447,0,0.1386,1.76E-07,0.0451,,
803,0.2444,0,0.1384,1.76E-07,0.045,,
804,0.2442,0,0.1383,1.76E-07,0.045,,
805,0.244,0,0.1381,1.75E-07,0.0449,,
806,0.2437,0,0.138,1.75E-07,0.0448,,
807,0.2435,0,0.1378,1.75E-07,0.0448,,
808,0.2433,0,0.1377,1.75E-07,0.0447,,
809,0.243,0,0.1375,1.75E-07,0.0446,,
810,0.2428,0,0.1374,1.75E-07,0.0445,,
811,0.2426,0,0.1372,1.75E-07,0.0445,,
812,0.2423,0,0.1371,1.75E-07,0.0444,,
813,0.2421,0,0.1369,1.75E-07,0.0443,,
