Energy,Total,Ps,Direct,Ann,Excitation ,Process,Threshold
2880,0.2927,0,0.086,3.43E-07,0,,
2890,0.2921,0,0.0858,3.43E-07,0,,
2900,0.2914,0,0.0855,3.42E-07,0,,
2910,0.2907,0,0.0852,3.41E-07,0,,
2920,0.2901,0,0.085,3.41E-07,0,,
2930,0.2894,0,0.0847,3.40E-07,0,,
2940,0.2888,0,0.0844,3.40E-07,0,,
2950,0.2882,0,0.0842,3.39E-07,0,,
2960,0.2875,0,0.0839,3.39E-07,0,,
2970,0.2869,0,0.0836,3.38E-07,0,,
2980,0.2863,0,0.0834,3.37E-07,0,,
2990,0.2857,0,0.0831,3.37E-07,0,,
3000,0.2851,0,0.0829,3.36E-07,0,,
3010,0.2845,0,0.0826,3.36E-07,0,,
3020,0.2839,0,0.0824,3.35E-07,0,,
3030,0.2833,0,0.0821,3.35E-07,0,,
3040,0.2827,0,0.0819,3.34E-07,0,,
3050,0.282,0,0.0817,3.34E-07,0,,
3060,0.2814,0,0.0814,3.33E-07,0,,
3070,0.2808,0,0.0812,3.32E-07,0,,
3080,0.2802,0,0.0809,3.32E-07,0,,
3090,0.2796,0,0.0807,3.31E-07,0,,
3100,0.279,0,0.0804,3.31E-07,0,,
3110,0.2785,0,0.0802,3.30E-07,0,,
3120,0.2779,0,0.08,3.30E-07,0,,
3130,0.2773,0,0.0797,3.29E-07,0,,
3140,0.2768,0,0.0795,3.29E-07,0,,
3150,0.2762,0,0.0793,3.28E-07,0,,
3160,0.2757,0,0.0791,3.28E-07,0,,
3170,0.2751,0,0.0788,3.27E-07,0,,
3180,0.2746,0,0.0786,3.27E-07,0,,
3190,0.274,0,0.0784,3.26E-07,0,,
3200,0.2734,0,0.0782,3.26E-07,0,,
3210,0.2729,0,0.0779,3.25E-07,0,,
3220,0.2723,0,0.0777,3.25E-07,0,,
3230,0.2718,0,0.0775,3.24E-07,0,,
3240,0.2712,0,0.0773,3.24E-07,0,,
3250,0.2706,0,0.077,3.23E-07,0,,
3260,0.2701,0,0.0768,3.23E-07,0,,
3270,0.2695,0,0.0766,3.22E-07,0,,
3280,0.269,0,0.0764,3.22E-07,0,,
3290,0.2685,0,0.0762,3.21E-07,0,,
3300,0.268,0,0.076,3.21E-07,0,,
3310,0.2675,0,0.0758,3.20E-07,0,,
3320,0.267,0,0.0756,3.20E-07,0,,
3330,0.2665,0,0.0754,3.19E-07,0,,
3340,0.266,0,0.0752,3.19E-07,0,,
3350,0.2654,0,0.075,3.18E-07,0,,
3360,0.2649,0,0.0747,3.18E-07,0,,
3370,0.2644,0,0.0745,3.17E-07,0,,
3380,0.2639,0,0.0743,3.17E-07,0,,
3390,0.2634,0,0.0741,3.16E-07,0,,
3400,0.2629,0,0.074,3.16E-07,0,,
3410,0.2624,0,0.0738,3.15E-07,0,,
3420,0.2619,0,0.0736,3.15E-07,0,,
3430,0.2614,0,0.0734,3.15E-07,0,,
3440,0.2608,0,0.0732,3.14E-07,0,,
3450,0.2603,0,0.073,3.14E-07,0,,
3460,0.2599,0,0.0728,3.13E-07,0,,
3470,0.2594,0,0.0726,3.13E-07,0,,
3480,0.2589,0,0.0724,3.12E-07,0,,
3490,0.2585,0,0.0722,3.12E-07,0,,
3500,0.258,0,0.072,3.11E-07,0,,
3510,0.2575,0,0.0718,3.11E-07,0,,
3520,0.2571,0,0.0716,3.10E-07,0,,
3530,0.2566,0,0.0715,3.10E-07,0,,
3540,0.2561,0,0.0713,3.10E-07,0,,
3550,0.2557,0,0.0711,3.09E-07,0,,
3560,0.2552,0,0.0709,3.09E-07,0,,
3570,0.2547,0,0.0707,3.08E-07,0,,
3580,0.2543,0,0.0706,3.08E-07,0,,
3590,0.2538,0,0.0704,3.07E-07,0,,
3600,0.2533,0,0.0702,3.07E-07,0,,
3610,0.2529,0,0.07,3.07E-07,0,,
3620,0.2524,0,0.0699,3.06E-07,0,,
3630,0.2519,0,0.0697,3.06E-07,0,,
3640,0.2515,0,0.0695,3.05E-07,0,,
3650,0.251,0,0.0693,3.05E-07,0,,
3660,0.2506,0,0.0691,3.04E-07,0,,
3670,0.2502,0,0.069,3.04E-07,0,,
3680,0.2497,0,0.0688,3.04E-07,0,,
3690,0.2493,0,0.0686,3.03E-07,0,,
3700,0.2489,0,0.0685,3.03E-07,0,,
3710,0.2485,0,0.0683,3.02E-07,0,,
3720,0.248,0,0.0681,3.02E-07,0,,
3730,0.2476,0,0.068,3.02E-07,0,,
3740,0.2472,0,0.0678,3.01E-07,0,,
3750,0.2467,0,0.0676,3.01E-07,0,,
3760,0.2463,0,0.0675,3.00E-07,0,,
3770,0.2459,0,0.0673,3.00E-07,0,,
3780,0.2455,0,0.0672,3.00E-07,0,,
3790,0.245,0,0.067,2.99E-07,0,,
3800,0.2446,0,0.0668,2.99E-07,0,,
3810,0.2442,0,0.0667,2.98E-07,0,,
3820,0.2438,0,0.0665,2.98E-07,0,,
3830,0.2433,0,0.0663,2.98E-07,0,,
3840,0.2429,0,0.0662,2.97E-07,0,,
3850,0.2425,0,0.066,2.97E-07,0,,
3860,0.2421,0,0.0659,2.96E-07,0,,
3870,0.2417,0,0.0657,2.96E-07,0,,
3880,0.2413,0,0.0656,2.96E-07,0,,
3890,0.2409,0,0.0654,2.95E-07,0,,
3900,0.2405,0,0.0653,2.95E-07,0,,
3910,0.2401,0,0.0651,2.95E-07,0,,
3920,0.2398,0,0.065,2.94E-07,0,,
3930,0.2394,0,0.0648,2.94E-07,0,,
3940,0.239,0,0.0647,2.93E-07,0,,
3950,0.2386,0,0.0645,2.93E-07,0,,
3960,0.2382,0,0.0644,2.93E-07,0,,
3970,0.2378,0,0.0642,2.92E-07,0,,
3980,0.2374,0,0.0641,2.92E-07,0,,
3990,0.237,0,0.0639,2.92E-07,0,,
4000,0.2366,0,0.0638,2.91E-07,0,,
4010,0.2362,0,0.0636,2.91E-07,0,,
4020,0.2358,0,0.0635,2.91E-07,0,,
4030,0.2355,0,0.0634,2.90E-07,0,,
4040,0.2351,0,0.0632,2.90E-07,0,,
4050,0.2347,0,0.0631,2.89E-07,0,,
4060,0.2343,0,0.0629,2.89E-07,0,,
4070,0.2339,0,0.0628,2.89E-07,0,,
4080,0.2336,0,0.0626,2.88E-07,0,,
4090,0.2332,0,0.0625,2.88E-07,0,,
4100,0.2329,0,0.0624,2.88E-07,0,,
4110,0.2325,0,0.0622,2.87E-07,0,,
4120,0.2321,0,0.0621,2.87E-07,0,,
4130,0.2318,0,0.0619,2.87E-07,0,,
4140,0.2314,0,0.0618,2.86E-07,0,,
4150,0.2311,0,0.0617,2.86E-07,0,,
4160,0.2307,0,0.0615,2.86E-07,0,,
4170,0.2304,0,0.0614,2.85E-07,0,,
4180,0.23,0,0.0613,2.85E-07,0,,
4190,0.2296,0,0.0611,2.85E-07,0,,
4200,0.2293,0,0.061,2.84E-07,0,,
4210,0.2289,0,0.0609,2.84E-07,0,,
4220,0.2286,0,0.0607,2.84E-07,0,,
4230,0.2282,0,0.0606,2.83E-07,0,,
4240,0.2278,0,0.0605,2.83E-07,0,,
4250,0.2275,0,0.0604,2.83E-07,0,,
4260,0.2271,0,0.0602,2.82E-07,0,,
4270,0.2268,0,0.0601,2.82E-07,0,,
4280,0.2264,0,0.06,2.82E-07,0,,
4290,0.2261,0,0.0598,2.81E-07,0,,
4300,0.2258,0,0.0597,2.81E-07,0,,
4310,0.2254,0,0.0596,2.81E-07,0,,
4320,0.2251,0,0.0595,2.80E-07,0,,
4330,0.2248,0,0.0593,2.80E-07,0,,
4340,0.2244,0,0.0592,2.80E-07,0,,
4350,0.2241,0,0.0591,2.79E-07,0,,
4360,0.2238,0,0.059,2.79E-07,0,,
4370,0.2235,0,0.0588,2.79E-07,0,,
4380,0.2231,0,0.0587,2.78E-07,0,,
4390,0.2228,0,0.0586,2.78E-07,0,,
4400,0.2225,0,0.0585,2.78E-07,0,,
4410,0.2221,0,0.0584,2.77E-07,0,,
4420,0.2218,0,0.0582,2.77E-07,0,,
4430,0.2215,0,0.0581,2.77E-07,0,,
4440,0.2212,0,0.058,2.76E-07,0,,
4450,0.2208,0,0.0579,2.76E-07,0,,
4460,0.2205,0,0.0577,2.76E-07,0,,
4470,0.2202,0,0.0576,2.76E-07,0,,
4480,0.2199,0,0.0575,2.75E-07,0,,
4490,0.2195,0,0.0574,2.75E-07,0,,
4500,0.2192,0,0.0573,2.75E-07,0,,
4510,0.2189,0,0.0572,2.74E-07,0,,
4520,0.2185,0,0.0571,2.74E-07,0,,
4530,0.2182,0,0.0569,2.74E-07,0,,
4540,0.2179,0,0.0568,2.73E-07,0,,
4550,0.2176,0,0.0567,2.73E-07,0,,
4560,0.2173,0,0.0566,2.73E-07,0,,
4570,0.217,0,0.0565,2.72E-07,0,,
4580,0.2167,0,0.0564,2.72E-07,0,,
4590,0.2164,0,0.0563,2.72E-07,0,,
4600,0.2161,0,0.0562,2.72E-07,0,,
4610,0.2158,0,0.056,2.71E-07,0,,
4620,0.2155,0,0.0559,2.71E-07,0,,
4630,0.2153,0,0.0558,2.71E-07,0,,
4640,0.215,0,0.0557,2.70E-07,0,,
4650,0.2147,0,0.0556,2.70E-07,0,,
4660,0.2144,0,0.0555,2.70E-07,0,,
4670,0.2141,0,0.0554,2.70E-07,0,,
4680,0.2138,0,0.0553,2.69E-07,0,,
4690,0.2135,0,0.0552,2.69E-07,0,,
4700,0.2132,0,0.0551,2.69E-07,0,,
4710,0.2129,0,0.055,2.68E-07,0,,
4720,0.2126,0,0.0548,2.68E-07,0,,
4730,0.2123,0,0.0547,2.68E-07,0,,
4740,0.212,0,0.0546,2.68E-07,0,,
4750,0.2117,0,0.0545,2.67E-07,0,,
4760,0.2114,0,0.0544,2.67E-07,0,,
4770,0.2111,0,0.0543,2.67E-07,0,,
4780,0.2108,0,0.0542,2.66E-07,0,,
4790,0.2105,0,0.0541,2.66E-07,0,,
4800,0.2102,0,0.054,2.66E-07,0,,
4810,0.21,0,0.0539,2.66E-07,0,,
4820,0.2097,0,0.0538,2.65E-07,0,,
4830,0.2094,0,0.0537,2.65E-07,0,,
4840,0.2091,0,0.0536,2.65E-07,0,,
4850,0.2089,0,0.0535,2.65E-07,0,,
4860,0.2086,0,0.0534,2.64E-07,0,,
4870,0.2083,0,0.0533,2.64E-07,0,,
4880,0.208,0,0.0532,2.64E-07,0,,
4890,0.2078,0,0.0531,2.63E-07,0,,
4900,0.2075,0,0.053,2.63E-07,0,,
4910,0.2072,0,0.0529,2.63E-07,0,,
4920,0.2069,0,0.0528,2.63E-07,0,,
4930,0.2067,0,0.0527,2.62E-07,0,,
4940,0.2064,0,0.0526,2.62E-07,0,,
4950,0.2061,0,0.0525,2.62E-07,0,,
4960,0.2058,0,0.0524,2.62E-07,0,,
4970,0.2056,0,0.0523,2.61E-07,0,,
4980,0.2053,0,0.0522,2.61E-07,0,,
4990,0.205,0,0.0521,2.61E-07,0,,
5000,0.2024,0,0.0512,2.61E-07,0,,
